"uid1","uid2"
11796,21981
11797,32398
11798,51867
11799,60388
11800,20387
11801,60985
11802,4764
11803,21935
11804,51188
11805,17911
11806,16138
11807,62071
11808,53863
11809,9581
11810,3632
11811,74928
11812,56701
11813,46458
11814,61614
11815,23311
11816,43123
11817,31897
11818,46174
11819,62391
11820,57593
11821,14526
11822,64431
11823,61611
11824,43791
11825,72884
11826,27279
11827,12869
11828,48406
11829,47605
11830,1811
11831,38313
11832,72816
11833,23215
11834,73050
11835,12778
11836,17039
11837,33379
11838,56787
11839,12061
11840,32345
11841,72204
11842,24528
11843,70412
11844,56946
11845,48443
11846,16989
11847,2494
11848,25484
11849,7665
11850,4031
11851,41801
11852,62839
11853,38597
11854,32936
11855,33041
11856,53867
11857,33563
11858,34487
11859,8699
11860,8259
11861,6769
11862,4997
11863,371
11864,9719
11865,36896
11866,66500
11867,28590
11868,14075
11869,31597
11870,19399
11871,57793
11872,63864
11873,31721
11874,30215
11875,58942
11876,9282
11877,11905
11878,48595
11879,9397
11880,55343
11881,17845
11882,21005
11883,35630
11884,62046
11885,2938
11886,14038
11887,21223
11888,19344
11889,35540
11890,32486
11891,54684
11892,34776
11893,11164
11894,38646
11895,57056
11896,30158
11897,71945
11898,24018
11899,11081
11900,63357
11901,1942
11902,53104
11903,58278
11904,20180
11905,30853
11906,4869
11907,48196
11908,37496
11909,29301
11910,37552
11911,58093
11912,47498
11913,16657
11914,63140
11915,63986
11916,17737
11917,46270
11918,28171
11919,70059
11920,74898
11921,29722
11922,32849
11923,8557
11924,30829
11925,37517
11926,63268
11927,43745
11928,43107
11929,26431
11930,27702
11931,27056
11932,33628
11933,34006
11934,64686
11935,64400
11936,31648
11937,30798
11938,40789
11939,73587
11940,36467
11941,39090
11942,39008
11943,71424
11944,24100
11945,44415
11946,38110
11947,18461
11948,9760
11949,9114
11950,7104
11951,15638
11952,4160
11953,4613
11954,56812
11955,6933
11956,51449
11957,55407
11958,64106
11959,11876
11960,36053
11961,54560
11962,65360
11963,6904
11964,20290
11965,26568
11966,64046
11967,53807
11968,25741
11969,345
11970,28276
11971,9456
11972,64426
11973,68831
11974,1685
11975,81
11976,36804
11977,7958
11978,32310
11979,37249
11980,22620
11981,63573
11982,13727
11983,69491
11984,7961
11985,53201
11986,36898
11987,58714
11988,26474
11989,29500
11990,41854
11991,55804
11992,63383
11993,37640
11994,14918
11995,21599
11996,64747
11997,31273
11998,58380
11999,8513
12000,50914
12001,28870
12002,3705
12003,67099
12004,70520
12005,10230
12006,42090
12007,9589
12008,49242
12009,12193
12010,66891
12011,40803
12012,32740
12013,31017
12014,12735
12015,392
12016,57898
12017,5891
12018,38092
12019,13482
12020,12129
12021,16530
12022,35289
12023,23650
12024,72211
12025,2651
12026,24817
12027,34680
12028,15841
12029,21252
12030,54047
12031,55363
12032,51597
12033,59045
12034,1662
12035,23374
12036,10922
12037,52696
12038,20954
12039,35857
12040,75050
12041,53033
12042,36652
12043,54677
12044,69670
12045,27711
12046,57559
12047,58786
12048,59205
12049,1639
12050,63662
12051,37187
12052,10896
12053,5722
12054,44098
12055,57167
12056,30551
12057,41427
12058,56870
12059,72234
12060,14461
12061,25927
12062,71196
12063,7155
12064,8682
12065,69951
12066,56115
12067,7852
12068,26900
12069,65409
12070,19448
12071,14485
12072,24740
12073,39992
12074,2333
12075,34246
12076,60966
12077,42052
12078,39105
12079,7741
12080,39378
12081,8279
12082,73359
12083,44530
12084,1349
12085,44534
12086,53332
12087,37685
12088,66847
12089,24709
12090,56897
12091,19493
12092,44852
12093,11352
12094,54531
12095,30116
12096,21721
12097,70007
12098,48736
12099,29997
12100,41624
12101,22250
12102,49435
12103,72315
12104,36460
12105,39222
12106,56436
12107,73969
12108,55345
12109,73879
12110,5220
12111,30037
12112,66352
12113,7709
12114,11946
12115,28576
12116,25499
12117,58028
12118,69328
12119,43692
12120,10226
12121,55792
12122,28511
12123,15600
12124,38826
12125,7357
12126,70792
12127,33486
12128,7117
12129,42732
12130,36399
12131,46241
12132,46372
12133,18470
12134,14696
12135,48120
12136,70155
12137,21271
12138,2778
12139,57720
12140,31443
12141,38643
12142,38308
12143,28358
12144,50560
12145,16257
12146,19768
12147,26712
12148,50683
12149,27089
12150,14087
12151,62654
12152,1933
12153,62808
12154,2954
12155,31067
12156,66405
12157,49515
12158,37232
12159,2106
12160,16652
12161,2711
12162,45674
12163,16825
12164,61784
12165,43593
12166,2921
12167,58369
12168,4341
12169,27051
12170,40718
12171,1291
12172,67453
12173,14849
12174,62496
12175,1712
12176,65133
12177,45427
12178,47561
12179,191
12180,75419
12181,71095
12182,50849
12183,52005
12184,8098
12185,13255
12186,6692
12187,24069
12188,48932
12189,13190
12190,12362
12191,66301
12192,56194
12193,103
12194,43138
12195,47385
12196,23983
12197,30935
12198,13583
12199,68912
12200,52368
12201,73955
12202,58703
12203,55422
12204,75415
12205,27684
12206,75549
12207,55103
12208,57321
12209,37744
12210,11147
12211,32394
12212,32546
12213,73041
12214,2060
12215,63667
12216,8248
12217,13072
12218,5919
12219,66633
12220,5132
12221,27403
12222,45521
12223,74643
12224,6752
12225,2697
12226,8471
12227,22889
12228,13899
12229,64418
12230,12781
12231,12043
12232,34437
12233,482
12234,61655
12235,14033
12236,2132
12237,17054
12238,60098
12239,12502
12240,60725
12241,18270
12242,37825
12243,24599
12244,34047
12245,14374
12246,60848
12247,43388
12248,3286
12249,29715
12250,38612
12251,70786
12252,50580
12253,74087
12254,50421
12255,62277
12256,34220
12257,28672
12258,74184
12259,13446
12260,4461
12261,47636
12262,33887
12263,75711
12264,68280
12265,45040
12266,50565
12267,22035
12268,60458
12269,31168
12270,37413
12271,38841
12272,40813
12273,50613
12274,25520
12275,61329
12276,6919
12277,52321
12278,73286
12279,2171
12280,25329
12281,29289
12282,47768
12283,57306
12284,45030
12285,63193
12286,34315
12287,6625
12288,12927
12289,29240
12290,6329
12291,61936
12292,581
12293,38346
12294,64640
12295,55151
12296,28983
12297,62655
12298,38399
12299,4203
12300,22256
12301,73202
12302,12710
12303,17822
12304,65423
12305,12117
12306,61436
12307,69362
12308,74407
12309,70267
12310,54578
12311,20174
12312,34876
12313,73064
12314,47405
12315,58105
12316,21383
12317,7178
12318,65434
12319,72850
12320,2195
12321,21348
12322,16093
12323,4168
12324,62522
12325,59397
12326,13448
12327,37981
12328,56426
12329,69592
12330,35808
12331,46533
12332,56955
12333,69818
12334,66371
12335,64157
12336,22968
12337,49087
12338,59289
12339,50476
12340,9708
12341,46506
12342,57085
12343,30636
12344,9338
12345,42592
12346,1197
12347,7111
12348,3431
12349,74736
12350,3557
12351,61991
12352,30283
12353,68448
12354,47408
12355,8655
12356,50659
12357,52779
12358,32998
12359,52845
12360,74687
12361,37029
12362,63280
12363,27894
12364,64883
12365,75168
12366,25276
12367,34332
12368,40608
12369,42101
12370,38904
12371,17215
12372,70366
12373,37015
12374,53428
12375,64083
12376,3846
12377,62951
12378,93
12379,14532
12380,51159
12381,39526
12382,8547
12383,38599
12384,74694
12385,71714
12386,17832
12387,74324
12388,25240
12389,65641
12390,6523
12391,55659
12392,28914
12393,66390
12394,2715
12395,37870
12396,62723
12397,21028
12398,23684
12399,68542
12400,15877
12401,18566
12402,52765
12403,23143
12404,60212
12405,58322
12406,41173
12407,55130
12408,65986
12409,4324
12410,44104
12411,39594
12412,31902
12413,71225
12414,72327
12415,11347
12416,48100
12417,28742
12418,26383
12419,41808
12420,61157
12421,4563
12422,52357
12423,12887
12424,68385
12425,3846
12426,47568
12427,75070
12428,24913
12429,27427
12430,549
12431,74823
12432,39785
12433,59921
12434,32090
12435,72465
12436,37508
12437,58672
12438,22464
12439,5027
12440,39182
12441,48745
12442,30108
12443,19821
12444,33343
12445,5246
12446,31200
12447,9661
12448,8293
12449,53196
12450,59651
12451,41621
12452,13926
12453,16831
12454,70146
12455,35386
12456,68462
12457,63208
12458,53370
12459,46832
12460,60056
12461,75550
12462,46192
12463,43492
12464,62243
12465,15727
12466,62497
12467,28845
12468,37589
12469,15749
12470,10800
12471,40240
12472,9630
12473,7811
12474,7053
12475,10773
12476,75445
12477,10907
12478,39013
12479,21405
12480,49766
12481,65809
12482,10037
12483,26331
12484,20696
12485,19292
12486,37159
12487,47029
12488,39822
12489,20409
12490,16192
12491,70324
12492,44088
12493,55299
12494,19844
12495,68439
12496,36876
12497,58483
12498,62869
12499,55415
12500,71445
12501,28847
12502,1572
12503,60166
12504,20493
12505,73210
12506,10064
12507,15596
12508,65021
12509,56931
12510,71027
12511,47896
12512,2426
12513,3615
12514,52585
12515,3580
12516,34882
12517,58725
12518,9098
12519,57675
12520,56986
12521,38003
12522,32672
12523,28082
12524,66102
12525,18578
12526,7356
12527,67784
12528,66972
12529,52036
12530,22399
12531,20133
12532,58681
12533,71435
12534,54533
12535,8595
12536,70429
12537,20409
12538,896
12539,70672
12540,27862
12541,24866
12542,41048
12543,63680
12544,827
12545,33961
12546,20486
12547,55582
12548,42491
12549,36045
12550,30812
12551,33569
12552,240
12553,15803
12554,53771
12555,64473
12556,46455
12557,67083
12558,42275
12559,17749
12560,9780
12561,22207
12562,48774
12563,35147
12564,15573
12565,69906
12566,64909
12567,38750
12568,49638
12569,29397
12570,66012
12571,4741
12572,1295
12573,68369
12574,48936
12575,59426
12576,30221
12577,41004
12578,66781
12579,5079
12580,24586
12581,7807
12582,13186
12583,22674
12584,40763
12585,53224
12586,57879
12587,43874
12588,71168
12589,52994
12590,1662
12591,5286
12592,37856
12593,33161
12594,70408
12595,5684
12596,55857
12597,63533
12598,54870
12599,1792
12600,17022
12601,69268
12602,4883
12603,8214
12604,3209
12605,66256
12606,52512
12607,69803
12608,60389
12609,20653
12610,67508
12611,6443
12612,29493
12613,46381
12614,45134
12615,22108
12616,62022
12617,8386
12618,25881
12619,73447
12620,39758
12621,12253
12622,14047
12623,46748
12624,32909
12625,48327
12626,55439
12627,29015
12628,74464
12629,6069
12630,52656
12631,31886
12632,28697
12633,14498
12634,1329
12635,47838
12636,72410
12637,61907
12638,72784
12639,16492
12640,8717
12641,72233
12642,36305
12643,20191
12644,74977
12645,52348
12646,55829
12647,48064
12648,16947
12649,803
12650,58604
12651,73258
12652,8691
12653,32893
12654,1718
12655,52362
12656,45301
12657,43408
12658,8189
12659,68732
12660,43412
12661,29643
12662,66070
12663,53960
12664,34575
12665,6449
12666,27318
12667,60788
12668,32676
12669,26340
12670,23160
12671,22440
12672,9408
12673,20932
12674,28284
12675,65974
12676,12801
12677,63632
12678,66150
12679,60673
12680,19355
12681,15572
12682,13177
12683,28742
12684,45922
12685,28520
12686,68705
12687,45361
12688,40562
12689,16807
12690,12543
12691,10661
12692,28499
12693,38422
12694,53793
12695,29632
12696,42798
12697,52197
12698,48277
12699,66544
12700,61436
12701,40318
12702,12862
12703,72752
12704,9008
12705,20645
12706,16357
12707,50120
12708,20439
12709,24067
12710,59657
12711,68669
12712,59247
12713,37213
12714,28052
12715,39006
12716,52328
12717,19828
12718,26689
12719,71018
12720,30505
12721,18189
12722,20937
12723,25558
12724,22110
12725,30629
12726,49511
12727,16761
12728,51302
12729,20716
12730,54597
12731,5015
12732,36518
12733,22436
12734,40179
12735,30067
12736,20640
12737,43145
12738,22282
12739,36762
12740,21086
12741,11705
12742,24850
12743,61463
12744,40139
12745,65243
12746,26127
12747,27229
12748,8715
12749,14370
12750,39381
12751,14468
12752,67018
12753,63705
12754,6454
12755,24962
12756,42939
12757,53379
12758,56030
12759,29655
12760,53530
12761,34711
12762,24937
12763,39292
12764,1279
12765,36160
12766,17387
12767,40779
12768,17964
12769,17848
12770,32442
12771,39100
12772,40090
12773,20312
12774,66897
12775,24347
12776,26838
12777,2595
12778,63822
12779,59902
12780,6355
12781,19621
12782,52079
12783,60275
12784,9567
12785,8182
12786,48271
12787,51722
12788,71313
12789,37147
12790,72910
12791,50275
12792,71913
12793,62576
12794,68992
12795,62805
12796,2279
12797,27508
12798,31332
12799,27238
12800,25710
12801,67125
12802,74225
12803,41003
12804,53813
12805,8645
12806,26621
12807,12330
12808,2631
12809,15967
12810,29099
12811,36641
12812,50832
12813,58616
12814,43612
12815,6418
12816,27231
12817,19724
12818,24163
12819,63070
12820,35019
12821,66943
12822,48768
12823,67577
12824,2235
12825,18234
12826,33443
12827,45233
12828,47041
12829,38361
12830,63018
12831,8178
12832,41406
12833,43891
12834,33290
12835,66164
12836,43274
12837,72753
12838,25282
12839,35407
12840,4557
12841,51253
12842,60009
12843,54482
12844,14454
12845,3735
12846,8148
12847,33072
12848,10032
12849,17688
12850,57917
12851,39260
12852,21690
12853,66005
12854,66698
12855,12249
12856,40532
12857,36464
12858,32163
12859,45647
12860,50687
12861,1114
12862,48743
12863,30320
12864,8517
12865,37297
12866,66557
12867,68181
12868,17
12869,62458
12870,46807
12871,19854
12872,6384
12873,65328
12874,73120
12875,34502
12876,52425
12877,23498
12878,73801
12879,58040
12880,46055
12881,64345
12882,26162
12883,10488
12884,37417
12885,56912
12886,27448
12887,30750
12888,45138
12889,68815
12890,19117
12891,53588
12892,28431
12893,68661
12894,11326
12895,18230
12896,9758
12897,55644
12898,62215
12899,43685
12900,20039
12901,50359
12902,25912
12903,43867
12904,25046
12905,46780
12906,66871
12907,15681
12908,45764
12909,73097
12910,35472
12911,56349
12912,46023
12913,51563
12914,1283
12915,54287
12916,20150
12917,4029
12918,48682
12919,55125
12920,21277
12921,42845
12922,53380
12923,27164
12924,13203
12925,64506
12926,39376
12927,52822
12928,32039
12929,31485
12930,13412
12931,974
12932,11569
12933,15075
12934,20552
12935,30542
12936,54301
12937,22704
12938,39931
12939,6376
12940,34395
12941,10465
12942,40034
12943,36734
12944,22125
12945,58360
12946,64358
12947,28951
12948,68057
12949,9157
12950,18359
12951,62742
12952,24118
12953,51425
12954,61317
12955,35699
12956,37802
12957,12026
12958,72986
12959,5116
12960,64092
12961,44071
12962,14026
12963,14158
12964,63180
12965,66114
12966,53210
12967,59217
12968,38748
12969,44671
12970,53292
12971,1501
12972,67206
12973,56875
12974,42914
12975,67804
12976,69417
12977,37297
12978,49926
12979,70870
12980,51682
12981,50849
12982,9742
12983,56175
12984,7381
12985,69741
12986,40017
12987,49975
12988,38062
12989,58860
12990,28925
12991,11825
12992,30039
12993,12182
12994,23409
12995,18871
12996,73132
12997,38806
12998,51814
12999,62023
13000,4489
13001,47748
13002,13194
13003,72408
13004,59860
